STT,Ho va ten,Ma sinh vien,Chuyen can,Kiem tra giua ky,Diem BTL,Kiem tra cuoi ky,TBM
21959,Ho Dinh Lan,B22DCKH507,8.8,0.8,4.6,5.5,4.9
21960,Vu Thi Hung,B22DCKH909,8.0,6.5,3.8,7.6,6.5
21961,Tran Gia Binh,B24DCCN350,8.0,4.9,8.3,8.0,7.3
21962,Duong Quang Long,B21DCFT037,7.5,2.5,0.1,0.7,2.7
21963,Vu Duc Ha,B24DCPT888,7.2,3.9,9.2,2.1,5.6
21964,Huynh Gia Vy,B21DCBC114,7.7,0.6,3.4,2.7,3.6
21965,Duong Gia Huy,B21DCCN072,8.7,4.9,9.1,2.5,6.3
21966,Mai Huu Hung,B22DCFT030,8.3,3.1,9.2,2.5,5.8
21967,Pham Gia Long,B23DCKH254,9.9,0.9,8.4,5.3,6.1
21968,Phan Quoc Khanh,B24DCQT818,7.1,0.7,6.0,7.2,5.2
21969,Huynh Bao Son,B22DCQT079,8.1,7.7,1.5,9.0,6.6
21970,Ho Xuan Anh,B22DCAT822,8.8,3.2,4.0,2.7,4.7
21971,Ngo Huu Chi,B24DCQT878,8.9,1.4,8.4,3.5,5.6
21972,Vu Thanh Thao,B24DCBC167,9.1,8.5,6.0,9.4,8.2
21973,Hoang Van Giang,B24DCQT165,8.4,3.5,3.9,6.2,5.5
21974,Vu Gia Ly,B23DCQT904,9.4,4.5,0.6,5.7,5.0
21975,Duong Thi Yen,B22DCKT683,8.2,4.9,4.7,0.3,4.5
21976,Hoang Thi Duy,B23DCKH347,9.6,9.4,7.7,4.4,7.8
21977,Dinh Quang Yen,B22DCAT142,8.4,1.4,1.6,0.3,2.9
21978,Ly Van Chi,B22DCPT989,7.0,3.8,6.1,6.9,5.9
21979,Ly Gia Long,B22DCMR363,7.4,0.8,3.0,7.9,4.8
21980,Dinh Thu Bao,B24DCKH088,9.1,7.8,6.0,9.0,8.0
21981,Duong Duc Yen,B21DCKH070,9.1,2.5,3.3,6.5,5.3
21982,Ta Bao Hieu,B24DCAT253,8.3,3.3,1.1,3.3,4.0
21983,Duong Bao Ly,B22DCMR909,6.1,3.0,3.8,9.4,5.6
21984,Vu Thi Nhi,B24DCVT578,8.7,6.7,9.3,4.7,7.3
21985,Bui Dinh Long,B24DCKT573,8.4,2.9,8.9,4.2,6.1
21986,Pham Cong Thao,B21DCPT702,6.3,2.6,5.7,3.7,4.6
21987,Ngo Xuan Son,B24DCVT204,8.7,8.8,2.1,4.0,5.9
21988,Dang Van Phong,B24DCCN610,8.7,7.0,2.8,4.4,5.7
21989,Le Cong Phuong,B21DCMR007,9.6,3.2,10.0,9.9,8.2
21990,Phan Thu Nga,B21DCPT305,9.0,3.2,4.1,2.1,4.6
21991,Bui Dinh Hoa,B22DCCN354,7.9,1.6,9.4,4.9,5.9
21992,Huynh Thanh Bao,B24DCQT774,7.9,8.2,7.0,0.2,5.8
21993,Nguyen Huu Huong,B21DCMR901,6.9,0.1,9.1,8.7,6.2
21994,Ta Huu Tuan,B23DCPT770,9.8,8.8,7.1,2.5,7.1
21995,Vu Ngoc Mai,B23DCPT774,9.9,0.3,6.3,8.3,6.2
21996,Hoang Manh Nhi,B23DCFT080,7.5,8.2,3.4,9.1,7.0
21997,Phan Gia Huong,B23DCVT110,6.2,9.4,9.8,8.6,8.5
21998,Do Thu Long,B22DCBC533,10.0,7.8,5.2,8.8,8.0
21999,Vu Gia Lan,B21DCAT692,6.4,6.1,2.5,7.3,5.6
22000,Vo Huu Duy,B21DCKT122,7.7,6.2,3.9,2.1,5.0
22001,Duong Minh Thang,B23DCAT129,8.7,7.9,0.9,2.4,5.0
22002,Nguyen Dinh An,B23DCCN230,6.1,1.9,3.7,3.5,3.8
22003,Duong Duc Quan,B24DCQT739,9.1,9.3,1.9,7.3,6.9
22004,Doan Xuan Hieu,B21DCBC930,8.6,9.8,2.7,0.8,5.5
22005,Mai Thi Viet,B22DCCN524,6.3,2.7,2.8,5.0,4.2
22006,Bui Cong An,B22DCKH521,6.3,3.4,7.0,6.0,5.7
22007,Tran Thi Phong,B21DCKT436,9.2,4.0,3.7,6.3,5.8
22008,Nguyen Thu Hung,B22DCCN242,8.7,8.4,8.0,8.4,8.4
22009,Le Minh Tam,B23DCVT555,9.7,2.5,5.0,9.1,6.6
22010,Dang Huu Trang,B22DCQT407,6.2,0.8,0.3,0.6,2.0
22011,Duong Thi Hieu,B24DCQT624,7.7,6.0,3.0,0.8,4.4
22012,Mai Minh Trung,B24DCAT758,7.0,5.6,6.1,7.5,6.5
22013,Ta Dinh Duy,B24DCFT249,7.1,8.9,1.0,0.0,4.2
22014,Dinh Gia Trang,B24DCPT291,10.0,9.7,8.1,7.1,8.7
22015,Huynh Huu Thao,B24DCPT771,9.3,2.0,1.5,8.2,5.2
22016,Dang Thanh Phong,B22DCKH640,9.6,8.9,2.6,6.6,6.9
22017,Nguyen Dinh Dung,B22DCCN847,8.5,4.6,4.7,6.6,6.1
22018,Tran Xuan Trung,B23DCFT878,9.7,1.4,3.8,7.1,5.5
22019,Vo Van Binh,B23DCFT770,7.7,9.5,3.5,5.6,6.6
22020,Dang Thu Nhi,B24DCMR544,8.8,2.7,8.5,6.2,6.5
22021,Duong Quang Ha,B24DCFT824,8.9,5.7,8.9,5.9,7.3
22022,Dang Thanh Nga,B22DCAT382,6.1,4.2,2.2,5.7,4.5
22023,Hoang Cong Tam,B24DCBC711,8.3,1.8,7.0,1.9,4.8
22024,Phan Cong Chi,B24DCMR947,8.0,3.9,6.3,7.4,6.4
22025,Ta Van Ngan,B24DCAT845,6.1,7.8,3.3,5.7,5.7
22026,Doan Thi Thao,B24DCAT214,9.2,0.7,2.5,3.3,3.9
22027,Ly Thi Ngan,B24DCBC615,9.7,4.8,8.8,2.0,6.3
22028,Vu Gia Khanh,B24DCCN310,6.2,4.1,9.3,5.6,6.3
22029,Huynh Bao Thao,B23DCVT741,8.3,7.8,9.3,6.2,7.9
22030,Huynh Cong Hoa,B23DCKT322,6.2,4.5,4.7,7.8,5.8
22031,Nguyen Huu Nam,B21DCVT963,8.7,8.1,7.4,9.9,8.5
22032,Ly Xuan Nhi,B23DCKH576,10.0,3.7,0.3,4.5,4.6
22033,Vo Bao Thao,B24DCFT036,8.9,7.0,3.1,8.1,6.8
22034,Phan Bao Son,B21DCPT557,9.1,3.2,8.2,7.0,6.9
22035,Nguyen Quoc Duy,B22DCCN487,8.3,9.7,9.1,9.6,9.2
22036,Vu Van Thang,B24DCFT008,8.4,1.0,8.0,7.8,6.3
22037,Hoang Dinh Phuong,B23DCCN493,8.9,6.3,6.8,0.9,5.7
22038,Vu Xuan Binh,B21DCAT885,6.8,8.9,8.4,9.1,8.3
22039,Tran Ngoc Giang,B21DCFT624,8.0,7.8,1.7,6.0,5.9
22040,Vu Quoc Duy,B21DCAT180,9.2,7.6,8.9,6.6,8.1
22041,Tran Ngoc Tu,B22DCPT783,7.7,5.4,5.2,6.3,6.2
22042,Le Thanh Hieu,B24DCQT521,8.2,1.8,0.4,4.5,3.7
22043,Vo Quoc Bao,B22DCCN636,9.5,0.4,8.7,2.7,5.3
22044,Dinh Quang Phong,B21DCCN051,8.3,1.2,3.5,8.3,5.3
22045,Doan Xuan Phuc,B23DCCN520,7.0,7.7,2.1,7.5,6.1
22046,Huynh Cong Yen,B21DCQT153,10.0,3.4,3.9,9.9,6.8
22047,Pham Xuan Viet,B23DCCN934,9.8,1.5,0.9,3.1,3.8
22048,Dinh Dinh Anh,B21DCPT851,8.4,9.0,0.4,2.6,5.1
22049,Ho Quoc Thang,B21DCMR201,8.3,0.3,1.7,6.4,4.2
22050,Dinh Quang Phong,B22DCFT151,9.5,6.7,4.8,8.2,7.3
22051,Ta Quoc Quang,B22DCFT334,6.2,5.4,2.1,0.4,3.5
22052,Mai Thanh An,B24DCQT566,9.6,0.6,8.0,7.9,6.5
22053,Pham Bao Chi,B24DCBC087,7.8,7.8,7.4,8.8,8.0
22054,Pham Thi Lan,B21DCBC898,9.2,3.0,2.2,1.8,4.0
22055,Ho Duc Thao,B21DCCN152,9.8,8.0,1.7,9.2,7.2
22056,Ta Dinh Ha,B21DCPT758,7.1,3.2,2.1,3.0,3.9
22057,Vo Van Anh,B21DCKH193,7.4,6.5,9.5,3.4,6.7
22058,Tran Dinh Vy,B22DCFT921,6.5,2.2,7.0,7.2,5.7
22059,Phan Duc Son,B21DCCN614,6.7,7.9,9.5,2.1,6.6
22060,Pham Thanh Mai,B21DCAT858,8.9,9.2,3.9,2.1,6.0
22061,Ta Dinh Huy,B21DCQT606,9.8,3.1,4.5,4.3,5.4
22062,Le Cong Hieu,B24DCQT089,6.6,8.0,4.6,2.1,5.3
22063,Doan Minh Khanh,B23DCPT717,6.1,4.4,6.6,0.3,4.4
22064,Tran Quoc Trang,B22DCPT060,6.7,5.7,8.5,9.8,7.7
22065,Nguyen Thi Nhi,B23DCAT851,9.3,5.7,4.2,7.6,6.7
22066,Ho Quoc Chi,B22DCCN812,7.0,7.0,9.4,10.0,8.3
22067,Bui Xuan Ngan,B22DCKT840,8.5,4.1,5.3,6.4,6.1
22068,Mai Bao Quan,B24DCKH959,7.2,2.7,8.5,9.0,6.8
22069,Huynh Thi Yen,B24DCFT093,6.3,6.9,7.0,8.7,7.2
22070,Vo Thi Nga,B23DCMR149,7.3,9.4,4.4,6.2,6.8
22071,Mai Ngoc Nhi,B24DCQT433,8.6,8.4,6.8,4.6,7.1
22072,Le Dinh Duy,B24DCBC044,6.7,1.5,0.1,2.2,2.6
22073,Huynh Van Chi,B22DCMR562,9.0,9.7,0.9,5.5,6.3
22074,Mai Duc Nhi,B23DCKH884,8.4,7.9,0.5,5.1,5.5
22075,Dang Van Ly,B24DCQT471,7.8,5.4,7.4,8.7,7.3
22076,Dinh Xuan Chi,B23DCKT511,8.0,1.6,1.2,6.6,4.3
22077,Dinh Duc Lan,B23DCBC278,7.3,6.3,1.7,2.1,4.3
22078,Pham Cong Nga,B22DCPT862,7.9,0.6,0.7,4.1,3.3
22079,Doan Manh Trang,B23DCQT082,7.0,9.4,5.7,3.3,6.3
22080,Doan Cong Nam,B21DCVT664,8.7,8.6,1.5,9.9,7.2
22081,Ta Thanh Bao,B24DCMR332,7.8,5.1,5.2,9.9,7.0
22082,Ho Dinh Nhi,B22DCMR223,6.4,3.3,5.7,5.0,5.1
22083,Huynh Bao Duy,B24DCKT393,9.6,8.7,3.1,3.6,6.2
22084,Vu Manh Ngan,B24DCVT924,9.0,9.4,8.6,2.2,7.3
22085,Hoang Dinh Tam,B24DCKH719,8.7,9.5,4.7,9.3,8.1
22086,Do Duc Quan,B21DCMR037,7.7,4.8,7.0,5.6,6.3
22087,Mai Van Yen,B24DCPT442,8.0,8.6,8.3,9.8,8.7
22088,Nguyen Manh Mai,B22DCVT686,6.4,6.4,7.8,5.5,6.5
22089,Ly Manh Ha,B22DCMR323,9.6,0.7,1.1,8.2,4.9
22090,Do Thi Viet,B21DCKT001,8.9,8.3,7.2,3.8,7.1
22091,Ngo Bao Nhi,B23DCQT127,8.6,0.6,6.0,3.6,4.7
22092,Dinh Quoc Duy,B21DCPT158,7.4,6.2,4.7,4.2,5.6
22093,Vo Xuan Hung,B23DCQT707,6.9,3.7,1.6,5.3,4.4
22094,Tran Dinh Chau,B21DCAT609,9.1,9.8,1.9,1.8,5.6
22095,Mai Manh Phuc,B24DCVT389,9.0,3.3,7.1,0.3,4.9
22096,Ly Quoc Ly,B21DCKT088,7.5,3.6,1.0,3.6,3.9
22097,Tran Ngoc Tuan,B22DCKH363,8.2,3.2,9.1,6.1,6.7
22098,Dinh Quoc Anh,B24DCQT923,8.2,1.5,0.4,2.0,3.0
22099,Dinh Huu Linh,B22DCKH688,7.3,1.6,0.3,1.0,2.6
22100,Vu Dinh Huy,B21DCAT601,7.1,7.6,7.0,9.2,7.7
22101,Huynh Manh Trang,B22DCVT857,6.6,2.9,2.8,5.4,4.4
22102,Bui Thi Phuc,B21DCPT890,6.6,1.8,6.0,5.1,4.9
22103,Bui Thi Huong,B24DCKT451,8.2,7.5,1.4,0.5,4.4
22104,Ngo Xuan Ngoc,B22DCCN384,8.9,2.1,7.2,1.0,4.8
22105,Vo Minh Thang,B21DCBC066,10.0,9.6,8.7,6.5,8.7
22106,Ho Dinh Viet,B24DCBC481,6.0,5.4,0.5,2.0,3.5
22107,Phan Thi Son,B23DCFT443,9.6,5.7,3.6,4.9,6.0
22108,Mai Minh Hai,B24DCCN611,6.9,4.6,2.8,2.1,4.1
22109,Huynh Gia Ly,B22DCVT085,6.2,6.3,9.5,9.3,7.8
22110,Ta Van Ha,B22DCKH118,6.4,6.3,1.0,9.1,5.7
22111,Tran Quang Phuc,B23DCFT105,7.5,5.5,1.9,8.0,5.7
22112,Tran Gia Ngoc,B23DCKH599,6.7,8.2,8.0,10.0,8.2
22113,Dinh Quoc Tu,B23DCPT584,8.8,5.6,4.7,8.3,6.9
22114,Huynh Thanh Anh,B24DCKT653,6.3,4.0,7.9,3.7,5.5
22115,Nguyen Bao Giang,B21DCKT313,8.3,0.8,1.1,9.1,4.8
22116,Pham Bao Ha,B22DCCN913,8.8,4.2,4.7,2.0,4.9
22117,Ly Thu Trung,B23DCAT230,6.7,3.5,1.5,4.2,4.0
22118,Hoang Thanh Binh,B22DCFT536,8.1,2.0,8.5,1.2,5.0
22119,Ta Quang Trang,B22DCAT932,6.9,5.1,5.0,3.8,5.2
22120,Bui Thi Thao,B24DCQT520,8.1,2.3,7.5,1.3,4.8
22121,Phan Manh Son,B22DCBC047,7.2,3.8,3.0,3.4,4.3
22122,Ly Van Hai,B24DCPT234,6.2,6.8,8.0,9.7,7.7
22123,Vo Thi Ly,B24DCKH045,8.0,3.8,4.0,4.8,5.2
22124,Pham Manh Lan,B22DCPT752,6.1,6.2,4.4,3.3,5.0
22125,Ly Duc Thang,B21DCPT460,6.2,9.9,1.0,6.1,5.8
22126,Phan Manh Viet,B21DCPT596,8.0,1.4,2.0,0.4,3.0
22127,Huynh Manh Quan,B23DCKT100,8.2,0.7,9.1,9.2,6.8
22128,Ta Thu Hai,B21DCAT810,7.9,0.9,3.7,8.2,5.2
22129,Ho Duc Ngoc,B23DCQT949,6.1,2.4,1.1,2.4,3.0
22130,Dang Bao Tam,B24DCFT166,9.5,6.6,9.0,5.0,7.5
22131,Hoang Xuan Tu,B22DCFT938,7.1,5.3,1.4,7.0,5.2
22132,Nguyen Ngoc Long,B23DCQT134,9.3,7.7,8.1,8.2,8.3
22133,Bui Thi An,B22DCFT140,7.6,4.3,5.8,0.9,4.6
22134,Bui Quoc Mai,B22DCQT074,7.0,1.5,9.3,5.7,5.9
22135,Nguyen Huu Trang,B21DCPT010,9.6,2.7,8.3,8.9,7.4
22136,Bui Cong Ngan,B23DCKH192,8.4,0.7,6.0,0.1,3.8
22137,Bui Cong Long,B24DCVT187,6.5,6.6,8.8,5.4,6.8
22138,Vu Quang Huong,B21DCPT115,6.0,2.0,7.7,8.4,6.0
22139,Mai Duc Ha,B23DCFT548,8.2,2.9,2.5,6.5,5.0
22140,Hoang Duc Lan,B21DCAT552,9.2,1.1,8.0,6.7,6.2
22141,Vo Thi An,B24DCMR413,7.3,3.2,2.3,7.6,5.1
22142,Le Quoc Hieu,B23DCPT441,6.2,6.7,9.4,5.3,6.9
22143,Dang Quang Quang,B22DCBC847,8.8,3.1,3.8,2.1,4.5
22144,Phan Thanh Nga,B21DCFT511,6.5,4.2,4.9,5.9,5.4
22145,Mai Quoc Anh,B24DCPT961,8.6,7.7,9.1,7.6,8.2
22146,Phan Duc Bao,B22DCKH274,8.7,4.0,1.0,2.0,3.9
22147,Nguyen Duc Son,B21DCPT598,6.5,3.5,7.2,5.8,5.8
22148,Mai Gia Phuc,B24DCAT067,9.1,4.1,9.9,0.5,5.9
22149,Phan Duc An,B24DCAT816,8.0,5.1,7.8,7.4,7.1
22150,Doan Quang Phuong,B21DCCN537,7.4,8.3,1.8,3.3,5.2
22151,Do Huu Huong,B24DCQT289,7.7,5.8,5.6,7.0,6.5
22152,Do Gia Phuong,B21DCFT769,9.9,2.8,9.3,1.1,5.8
22153,Hoang Ngoc Ngan,B22DCPT016,8.3,1.3,2.3,5.8,4.4
22154,Bui Quang Mai,B21DCAT806,7.7,9.3,4.8,5.6,6.8
22155,Vu Thi Hung,B21DCCN563,6.1,0.3,1.2,2.1,2.4
22156,Ngo Thanh Nhi,B21DCCN199,9.9,3.0,0.2,1.8,3.7
22157,Vu Gia Huong,B23DCPT833,8.7,0.4,7.0,6.0,5.5
22158,Ho Bao Linh,B21DCBC514,9.6,0.1,0.6,9.6,5.0
22159,Vo Ngoc Huong,B23DCVT361,8.0,7.0,5.8,4.6,6.3
22160,Nguyen Thanh Hieu,B21DCBC368,9.9,7.0,0.3,7.7,6.2
22161,Ho Quang Ha,B21DCAT189,8.6,6.5,4.4,5.4,6.2
22162,Ho Huu Giang,B22DCFT442,7.2,9.8,7.0,7.7,7.9
22163,Duong Bao Quan,B21DCPT639,7.4,1.6,6.7,0.0,3.9
22164,Pham Dinh Anh,B21DCMR055,8.5,7.2,3.0,1.3,5.0
22165,Pham Gia An,B23DCKH292,7.1,3.8,8.7,3.1,5.7
22166,Vu Manh Ngan,B23DCQT433,8.9,1.1,9.9,3.0,5.7
22167,Ngo Thanh Ngoc,B24DCQT776,9.3,2.2,8.2,3.0,5.7
22168,Le Cong Hieu,B24DCCN447,9.9,6.1,5.8,6.1,7.0
22169,Le Dinh Chau,B23DCMR425,9.7,7.6,0.4,3.2,5.2
22170,Vo Cong Thao,B22DCMR316,7.5,2.3,7.3,4.1,5.3
22171,Le Duc Long,B22DCCN209,9.0,8.4,8.2,6.2,7.9
22172,Bui Thanh Trung,B21DCVT717,7.7,2.0,0.0,3.2,3.2
22173,Le Van Phuong,B21DCKT818,7.7,4.5,8.4,5.3,6.5
22174,Le Gia Viet,B21DCKH150,7.5,0.4,7.4,3.7,4.8
22175,Do Bao Yen,B21DCMR961,9.8,3.0,8.8,1.1,5.7
22176,Vu Thanh Anh,B24DCCN809,6.6,9.6,1.8,2.7,5.2
22177,Bui Bao Nhi,B21DCQT147,7.4,8.9,0.5,7.1,6.0
22178,Le Dinh Huy,B24DCPT660,8.3,4.2,7.1,6.4,6.5
22179,Mai Thi Vy,B24DCPT441,6.3,0.8,5.5,8.7,5.3
22180,Duong Minh Vy,B22DCVT906,9.0,6.9,0.8,7.0,5.9
22181,Phan Thi Tam,B23DCCN436,9.2,5.3,0.6,7.4,5.6
22182,Doan Manh Quan,B23DCCN381,9.6,3.1,4.3,0.2,4.3
22183,Dinh Gia Phuong,B22DCQT780,9.9,5.8,2.1,7.1,6.2
22184,Tran Thu Lan,B22DCMR104,7.6,3.7,6.5,4.3,5.5
22185,Nguyen Thanh Minh,B21DCKH642,8.8,4.3,0.5,3.1,4.2
22186,Do Xuan Ly,B22DCKT621,8.8,8.4,1.8,2.4,5.4
22187,Ly Minh Viet,B24DCKH650,6.7,9.8,6.2,0.5,5.8
22188,Duong Thanh Tuan,B22DCCN900,8.6,4.2,9.3,1.3,5.9
22189,Pham Van Chau,B22DCMR192,7.3,6.2,1.9,9.3,6.2
22190,Duong Xuan Thang,B23DCFT515,6.2,0.3,2.3,1.6,2.6
22191,Doan Thanh Duy,B24DCKT865,7.4,5.9,8.9,2.9,6.3
22192,Hoang Minh Huy,B24DCFT418,7.2,4.5,2.8,5.0,4.9
22193,Ngo Thu Long,B23DCKT686,9.9,0.3,9.6,7.9,6.9
22194,Ly Minh Phuong,B23DCKH062,7.2,0.7,7.7,1.7,4.3
22195,Bui Van Minh,B21DCKT513,8.7,7.3,7.6,8.0,7.9
22196,Doan Bao Ngan,B24DCCN132,9.7,1.1,8.7,7.6,6.8
22197,Dinh Thi Ngan,B24DCCN641,9.8,6.0,7.9,9.8,8.4
22198,Bui Minh Chi,B22DCFT806,6.3,7.6,0.2,5.6,4.9
22199,Ngo Huu Chau,B21DCBC127,9.1,1.2,4.5,4.8,4.9
22200,Ly Cong Nhi,B24DCQT905,7.7,0.4,5.2,0.5,3.5
22201,Bui Dinh Linh,B22DCPT708,7.1,0.5,3.3,0.2,2.8
22202,Nguyen Quang Quang,B23DCPT116,8.6,0.8,3.1,8.1,5.2
22203,Huynh Duc Thang,B22DCPT012,9.5,8.9,3.4,7.8,7.4
22204,Ly Thu Thang,B23DCKH864,9.1,8.2,4.6,5.9,6.9
22205,Hoang Manh Phong,B21DCAT871,9.6,4.7,2.1,2.1,4.6
22206,Tran Huu Quang,B24DCCN073,6.7,3.3,3.4,7.4,5.2
22207,Le Cong Yen,B22DCPT776,8.2,7.9,5.8,0.9,5.7
22208,Le Quoc Phuc,B21DCAT315,7.7,3.1,8.0,6.1,6.2
22209,Duong Quang Chau,B24DCPT351,7.3,4.7,0.9,6.3,4.8
22210,Ta Thanh Tu,B22DCBC594,8.8,1.9,1.4,0.2,3.1
22211,Le Huu Ngan,B22DCMR581,9.1,3.4,6.6,0.2,4.8
22212,Ho Thi Quan,B24DCKT014,9.1,4.2,7.7,4.3,6.3
22213,Ho Duc Phuc,B23DCQT329,7.3,4.6,0.4,1.3,3.4
22214,Vo Gia Ngoc,B21DCAT974,9.9,6.1,6.3,5.3,6.9
22215,Huynh Manh Son,B23DCPT562,8.0,6.8,4.0,4.2,5.8
22216,Duong Ngoc Thang,B21DCPT096,7.9,4.1,6.7,0.2,4.7
22217,Duong Duc Vy,B21DCMR027,9.8,1.5,8.1,8.1,6.9
22218,Vo Dinh Mai,B21DCFT223,9.9,1.4,2.2,0.0,3.4
22219,Nguyen Quang Hieu,B23DCPT712,7.5,5.6,0.1,9.3,5.6
22220,Phan Thu Hai,B24DCQT747,7.6,3.7,3.6,7.2,5.5
22221,Dinh Dinh Tu,B23DCAT512,8.3,5.5,0.8,6.9,5.4
22222,Nguyen Quang Trung,B22DCKT505,7.4,7.4,6.0,1.4,5.5
22223,Doan Bao Duy,B21DCQT542,9.9,2.8,9.7,2.7,6.3
22224,Doan Huu Hieu,B24DCKT217,9.4,6.6,6.7,4.2,6.7
22225,Ly Cong Ngan,B21DCCN320,6.1,9.9,3.2,3.7,5.7
22226,Ly Ngoc Anh,B24DCQT196,6.2,2.6,4.4,0.0,3.3
22227,Tran Huu Tuan,B22DCKH116,8.5,8.5,5.9,3.0,6.5
22228,Vu Minh Phong,B22DCVT820,9.9,1.2,8.6,8.2,7.0
22229,Tran Van Hung,B22DCVT958,7.0,0.4,2.3,3.4,3.3
22230,Duong Huu Phong,B24DCBC499,8.2,5.2,5.0,3.7,5.5
22231,Ngo Ngoc Yen,B24DCAT211,9.7,5.5,0.3,2.9,4.6
22232,Phan Ngoc Chi,B21DCMR249,9.2,4.7,1.0,4.1,4.8
22233,Doan Van Ly,B22DCPT381,9.3,2.6,6.0,1.7,4.9
22234,Duong Manh Mai,B23DCKT529,9.9,7.2,3.0,3.9,6.0
22235,Hoang Thi Anh,B23DCKH125,6.3,8.6,6.6,0.4,5.5
22236,Mai Quoc Ly,B24DCPT109,7.7,5.4,1.1,1.5,3.9
22237,Tran Bao Vy,B24DCVT241,9.0,5.7,9.0,1.5,6.3
22238,Tran Quang Quang,B22DCCN174,7.1,6.4,7.2,2.6,5.8
22239,Bui Huu Lan,B23DCQT829,8.2,9.2,4.4,0.8,5.6
22240,Huynh Cong Quang,B22DCKT289,9.1,6.5,6.5,3.1,6.3
22241,Dinh Quoc Tu,B23DCAT083,6.5,3.7,4.5,9.3,6.0
22242,Vu Xuan Hieu,B24DCFT276,6.2,8.2,5.5,6.0,6.5
22243,Duong Huu Quang,B24DCCN486,6.3,5.3,0.0,4.8,4.1
22244,Ngo Quoc Nga,B22DCKT988,10.0,8.1,7.6,4.8,7.6
22245,Hoang Xuan Quang,B22DCAT042,8.0,4.8,7.4,4.4,6.2
22246,Vo Minh Nhi,B24DCQT122,7.5,3.8,0.4,8.7,5.1
22247,Ly Minh Thao,B23DCMR534,6.4,8.4,3.2,0.7,4.7
22248,Ta Ngoc Thao,B22DCBC200,6.2,7.4,5.5,9.8,7.2
22249,Dinh Gia Tuan,B22DCAT758,9.7,9.2,4.1,7.7,7.7
22250,Ly Van Hai,B23DCKT412,8.4,2.2,5.3,7.2,5.8
22251,Duong Huu Long,B21DCVT073,8.8,0.3,3.0,7.1,4.8
22252,Mai Gia An,B23DCBC713,6.6,3.3,6.7,8.9,6.4
22253,Huynh Gia Khanh,B24DCAT078,8.0,8.5,5.5,7.0,7.2
22254,Doan Gia Hieu,B24DCKH400,8.2,6.9,1.1,1.8,4.5
22255,Ly Thanh Hung,B24DCAT290,6.4,1.3,3.0,8.8,4.9
22256,Ho Cong Chau,B24DCBC395,9.8,4.0,0.9,1.6,4.1
22257,Ngo Xuan Quang,B23DCKT678,7.4,8.9,4.4,1.7,5.6
22258,Mai Thi Chi,B23DCKH207,8.0,9.6,6.5,4.3,7.1
22259,Le Ngoc Mai,B23DCVT260,8.4,5.0,3.9,2.6,5.0
22260,Duong Bao Thang,B22DCMR451,8.0,1.9,6.2,8.4,6.1
22261,Duong Duc Huy,B23DCFT445,6.1,7.7,0.8,6.5,5.3
22262,Huynh Manh Ngan,B24DCKH306,6.9,2.8,9.2,4.6,5.9
22263,Hoang Bao Binh,B24DCPT578,6.6,9.3,1.4,4.5,5.5
22264,Hoang Huu Binh,B24DCVT576,6.6,6.1,9.1,4.6,6.6
22265,Do Bao Thao,B22DCBC620,7.6,6.0,3.6,7.6,6.2
22266,Le Quang Nga,B24DCMR593,9.7,6.1,2.9,7.2,6.5
22267,Tran Quang Ngan,B21DCBC215,8.9,2.2,6.4,2.9,5.1
22268,Hoang Huu Trang,B23DCAT933,9.0,5.6,7.1,3.5,6.3
22269,Nguyen Bao Khanh,B21DCBC814,9.5,7.0,8.0,3.9,7.1
22270,Vu Minh Dung,B22DCKH466,7.4,9.3,0.3,7.0,6.0
22271,Do Huu Giang,B24DCFT472,6.5,9.3,0.4,2.0,4.5
22272,Dinh Huu Phuc,B21DCPT134,6.5,4.7,8.6,1.5,5.3
22273,Vo Xuan Duy,B21DCAT463,8.9,5.6,7.7,9.1,7.8
22274,Doan Bao Phuc,B24DCCN353,6.8,1.0,8.6,8.3,6.2
22275,Huynh Minh Huy,B23DCBC399,7.6,7.8,3.7,4.9,6.0
22276,Vo Thi Ly,B21DCQT783,7.7,6.4,2.9,9.5,6.6
22277,Tran Gia Hieu,B21DCKT434,9.2,1.5,1.5,2.5,3.7
22278,Phan Thanh Phong,B21DCQT016,7.2,2.4,3.6,6.6,4.9
22279,Mai Thu Trung,B21DCQT525,6.2,0.8,3.3,3.1,3.4
22280,Ho Van Tuan,B22DCKH212,6.6,1.7,2.0,4.7,3.8
22281,Ta Thanh Quang,B23DCAT934,6.5,0.7,8.0,3.6,4.7
22282,Do Gia Quan,B24DCFT334,10.0,9.2,8.3,4.9,8.1
22283,Ly Thanh Khanh,B24DCPT532,9.0,8.0,3.1,5.8,6.5
22284,Vu Duc Anh,B23DCBC408,6.8,2.4,5.9,0.6,3.9
22285,Do Cong Lan,B23DCPT010,8.0,9.8,4.9,3.0,6.4
22286,Huynh Huu Linh,B22DCBC176,6.2,5.4,8.8,1.7,5.5
22287,Tran Duc Linh,B23DCQT461,6.3,3.2,5.5,3.5,4.6
22288,Vu Bao Lan,B24DCPT938,9.3,4.4,5.7,7.4,6.7
22289,Vo Duc Phuong,B24DCFT495,8.1,4.6,4.2,0.2,4.3
22290,Huynh Quoc Tuan,B21DCFT618,6.8,2.9,6.9,8.9,6.4
22291,Nguyen Quoc Ngoc,B23DCFT167,6.8,0.7,1.7,1.3,2.6
22292,Le Xuan Son,B22DCFT599,8.2,1.0,0.3,4.3,3.5
